Bidang,Major Project,Nama Jabatan/Bidang,Jenis Jabatan,Tugas,Level Competency Permenpan 38 Tahun 2017,Level Competency SKKNI
Infrastruktur,Wilayah Adat Papua: Wilayah Adat Laa Pago dan Wilayah Adat Domberay,Bidang Kesehatan Pelabuhan,JPT,"perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, evaluasi, dan pelaporan di
 bidang pelayanan kesehatan rujukan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Wilayah Adat Papua: Wilayah Adat Laa Pago dan Wilayah Adat Domberay,"Bidang Peningkatan Kualifikasi Tenaga Kesehatan (Pusat Pendidikan dan Pusat Peningkatan Mutu/Tugas Belajar
",JPT,"Mendorong Tenaga Kesehatan lulusan pendidikan di bawah Diploma Tiga untuk meningkatkan kualifikasi pendidikan sampai jenjang Diploma Tiga,meningkatkan kompetensi dan kualifikasi Tenaga Kesehatan sesuai dengan kebutuhan pelayanan
 kesehatan; dan meningkatkan kualitas pelayanan kesehatan melalui peningkatan mutu Tenaga Kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang Penanggulangan Bencana Daerah,JPT,"melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, evaluasi, dan pelaporan di
 bidang surveilans dan karantina kesehatan. fungsi: penyiapan perumusan kebijakan di bidang kewaspadaan dini dan respon kejadian luar biasa dan wabah, deteksi dan intervensi penyakit infeksi emerging, karantina kesehatan pelabuhan, bandar udara, wilayah, dan pos lintas batas darat Negara, dan imunisasi dasar, lanjutan, dan khusus;",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang Rehabilitasi Sosial,JPT,"penyiapan bahan substansi teknis pengaturan bidang kebencanaan, perencanaan analisis bidang kebencanaan, pelaksanaan analisis bidang kebencanaan, pemantauan dan evaluasi, dan penyusunan norma, standar, prosedur, dan kriteria",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)","Bidang Pengembangan Infrastruktur Wilayah 1, 2, 3 (PUPR)",JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang rehabilitasi sosial sesuai dengan ketentuan peraturan perundang- undangan.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang Pengembangan Kawasan dan Rantai Pasok Usaha Kecil Menengah (KemenUMKM),JPT,melaksanakan penyusunan kebijakan teknis dan rencana terpadu program pembangunan infrastruktur pekerjaan umum dan perumahan rakyat berdasarkan pendekatan pengembangan wilayah,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang Rehabilitasi Sosial Anak,JPT,"Memenuhi kebutuhan Anak Telantar, mencegah keterpisahan Anak Telantar dari Keluarganya sepanjang tidak bertentangan dengan kepentingan terbaik Anak, pelayanan bagi Anak dalam situasi rentan; dan mencegah terjadinya ketelantaran Anak",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang Rehabilitasi Sosial Lanjut Usia,JPT,"Melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, serta pemantauan, evaluasi, dan pelaporan di bidang rehabilitasi sosial lanjut usia.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)",Bidang Rehabilitasi Sosial Penyandang Disabilitas,JPT,"Menyelenggarakan perumusan dan pelaksanaan kebijakan di
 bidang rehabilitasi sosial sesuai ketentuan peraturan
 perundang-undangan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pemulihan Pasca Bencana: (Kota Palu dan Sekitarnya, Pulau Lombok dan Sekitarnya, serta Kawasan Pesisir Selat Sunda)","Bidang Rehabilitasi Sosial Korban Penyalahgunaan Narkotika, Psikotropika dan Zat Adiktif",JPT,"Menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang rehabilitasi
 sosial sesuai dengan ketentuan peraturan perundangundangan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pusat Kegiatan Strategis Nasional: PKSN Paloh-Aruk, PKSN Nunukan, PKSN Atambua, PKSN Kefamenanu, PKSN Jayapura, & PKSN Merauke",Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pusat Kegiatan Strategis Nasional: PKSN Paloh-Aruk, PKSN Nunukan, PKSN Atambua, PKSN Kefamenanu, PKSN Jayapura, & PKSN Merauke",Bidang Pemantauan dan Operasi Armada,JPT,"melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, serta evaluasi dan pelaporan di bidang pemantauan dan operasi armada.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pusat Kegiatan Strategis Nasional: PKSN Paloh-Aruk, PKSN Nunukan, PKSN Atambua, PKSN Kefamenanu, PKSN Jayapura, & PKSN Merauke",Bidang Penanganan Pelanggaran,JPT,"melaksanakan perumusan dan pelaksanaan
 kebijakan, penyusunan norma, standar, prosedur, dan
 kriteria, pemberian bimbingan teknis dan supervisi, serta
 evaluasi dan pelaporan di bidang pemantauan dan operasi
 armada.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pusat Kegiatan Strategis Nasional: PKSN Paloh-Aruk, PKSN Nunukan, PKSN Atambua, PKSN Kefamenanu, PKSN Jayapura, & PKSN Merauke",Bidang transportasi,JPT,"Melaksanakan pengoordinasian, perumusan dan pelaksanaan kebijakan, serta pemantauan, evaluasi, dan pengendalian perencanaan pembangunan nasional di bidang transportasi",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,"Pusat Kegiatan Strategis Nasional: PKSN Paloh-Aruk, PKSN Nunukan, PKSN Atambua, PKSN Kefamenanu, PKSN Jayapura, & PKSN Merauke",Bidang Kapal Perikanan dan Alat Penangkap Ikan,JPT,"melaksanakan perumusan dan pelaksanaan kebijakan,
 penyusunan norma, standar, prosedur, dan kriteria,
 pemberian bimbingan teknis dan supervisi serta evaluasi
 dan pelaporan di bidang penanganan pelanggaran",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Bidang Kesehatan Masyarakat,JPT,"Konselor anak dan remaja adalah seorang profesional yang bekerja dengan anak-anak dan remaja dalam berbagai konteks terapi. Konseling anak dan remaja adalah: ""penilaian pola perilaku maladaptif dan fungsi sosial-emosional pada anak-anak, remaja, dan orang dewasa muda dan pencegahan dan pengobatan kondisi individu, keluarga dan masyarakat, dalam rangka mengembangkan, memelihara, dan meningkatkan emosional, sosial, perilaku, dan interpersonal kesejahteraan dalam konteks kehidupan sehari-hari"".",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Bidang kesehatan,JPT,"menyelenggarakan perumusan dan pelaksanaan kebijakan di
 bidang kesehatan masyarakat sesuai dengan ketentuan
 peraturan perundang-undangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Bidang Pengendalian Penduduk dan Keluarga Berencana,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Peningkatan Kualifikasi Tenaga Kesehatan (Pusat Pendidikan dan Pusat Peningkatan Mutu/Tugas Belajar,JPT,"Mendorong Tenaga Kesehatan lulusan pendidikan di bawah Diploma Tiga untuk meningkatkan kualifikasi pendidikan sampai jenjang Diploma Tiga,meningkatkan kompetensi dan kualifikasi Tenaga Kesehatan sesuai dengan kebutuhan pelayanan
 kesehatan; dan meningkatkan kualitas pelayanan kesehatan melalui peningkatan mutu Tenaga Kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Pencegahan Dan Pengendalian Penyakit,JPT,Menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang pencegahan dan pengendalian penyakit sesuai dengan ketentuan peraturan perundang-undangan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Perencanaan Pendayagunaan Tenaga Kesehatan,JPT,"Menyelenggarakan perumusan dan
 pelaksanaan kebijakan di bidang pencegahan dan pengendalian penyakit",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kesehatan,Percepatan Penurunan Kematian Ibu dan Stunting,Promosi Kesehatan dan Pemberdayaan Masyarakat,JPT,"Melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, evaluasi, dan pelaporan di bidang promosi kesehatan dan pemberdayaan masyarakat.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur/Pendidikan,Pembangunan Science Techno Park (Optimalisasi Triple Helix di 4 Major Universitas),Bidang Penelitian dan Pengembangan,JPT,"menyusun kebijakan teknis, pelaksanaan tugas dukungan teknis, pemantauan, evaluasi, dan pelaporan pelaksanaan tugas
dukungan teknis, pembinaan teknis penyelenggaraan fungsi penunjang
Urusan Pemerintahan Daerah dan pelaksanaan fungsi lain di bidang penelitian dan pengembangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Pendidikan,Pendidikan dan Pelatihan Vokasi untuk Industri 4.4,Bidang Pemeriksaan Norma Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja,JPT,"Melaksanakan kegiatan analisis dan pengkajian, perancangan, produksi, implementasi, pengendalian, dan evaluasi untuk pengembangan teknologi pembelajaran",Kompetensi JF Level 2 - 4,Kompetensi Level 6-9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Manajemen Resiko,JPT,"Mengidentifikasi tingkat risiko, mengevaluasi jenis risiko, dan merancang strategi terbaik guna menangkalnya.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Pemberdayaan Perempuan dan Perlindungan anak,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pemberdayaan Perempuan dan Perlindungan Anak",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Pemberdayaan Masyarakat dan desa,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pemberdayaan Masyarakat dan Desa",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Pendidikan dan kebudayaan,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang pendidikan dan kebudayaan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Sosial,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Sosial",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Rehabilitasi Sosial Anak,JPT,"Memenuhi kebutuhan Anak Telantar, mencegah keterpisahan Anak Telantar dari Keluarganya sepanjang tidak bertentangan dengan kepentingan terbaik Anak, pelayanan bagi Anak dalam situasi rentan; dan mencegah terjadinya ketelantaran Anak",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Rehabilitasi Sosial Lanjut Usia,JPT,"Melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, serta pemantauan, evaluasi, dan pelaporan di bidang rehabilitasi sosial lanjut usia.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,Bidang Rehabilitasi Sosial Penyandang Disabilitas,JPT,"Menyelenggarakan perumusan dan pelaksanaan kebijakan di
 bidang rehabilitasi sosial sesuai ketentuan peraturan
 perundang-undangan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Sosial,Integrasi Bantuan Sosial Menuju Skema Perlindungan Sosial Menyeluruh,"Bidang Rehabilitasi Sosial Korban Penyalahgunaan Narkotika, Psikotropika dan Zat Adiktif",JPT,"Menyelenggarakan
 perumusan dan pelaksanaan kebijakan di bidang rehabilitasi
 sosial sesuai dengan ketentuan peraturan perundangundangan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Tol Trans Sumatera Aceh – Lampung,Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Tol Trans Sumatera Aceh – Lampung,Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Tol Trans Sumatera Aceh – Lampung,Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Tol Trans Sumatera Aceh – Lampung,Bidang Pengembangan Infrastruktur Wilayah Nasional,JPT,"Melaksanakan penyusunan kebijakan teknis dan rencana terpadu pembangunan infrastruktur pekerjaan umum dan perumahan rakyat, pelaksanaan koordinasi keterpaduan rencana dan sinkronisasi program, serta pemantauan, evaluasi, dan pelaporan pelaksanaan rencana terpadu pembangunan infrastruktur pekerjaan umum dan perumahan rakyat pada wilayah nasional berdasarkan pendekatan pengembangan wilayah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Tol Trans Sumatera Aceh – Lampung,"Bidang Pengembangan Infrastruktur Wilayah 1, 2, 3",JPT,melaksanakan penyusunan kebijakan teknis dan rencana terpadu program pembangunan infrastruktur pekerjaan umum dan perumahan rakyat berdasarkan pendekatan pengembangan wilayah,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,KA Kecepatan Tinggi Pulau Jawa (Jakarta – Semarang dan Jakarta – Bandung),Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,KA Kecepatan Tinggi Pulau Jawa (Jakarta – Semarang dan Jakarta – Bandung),Bidang Pengembangan Infrastruktur Wilayah Nasional (PUPR),JPT,"Melaksanakan penyusunan kebijakan teknis dan rencana terpadu pembangunan infrastruktur pekerjaan umum dan perumahan rakyat, pelaksanaan koordinasi keterpaduan rencana dan sinkronisasi program, serta pemantauan, evaluasi, dan pelaporan pelaksanaan rencana terpadu pembangunan infrastruktur pekerjaan umum dan perumahan rakyat pada wilayah nasional berdasarkan pendekatan pengembangan wilayah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Kereta Api Makassar Pare-Pare,Bidang Jasa Infrastruktur (KemenBUMN),JPT,"Menyelenggarakan penyusunan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, serta pemantauan, analisis, evaluasi dan pelaporan di bidang pengembangan usaha badan usaha milik negara bidang Jasa Infrastruktur",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kelautan,Jaringan Pelabuhan Utama Terpadu, Bidang Perhubungan,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang perhubungan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,"Sistem Angkutan Umum Massal Perkotaan di 6 Wilayah Metropolitan: Jakarta, Surabaya, Bandung, Medan, Semarang dan Makassar","Bidang Pengembangan Infrastruktur Wilayah 1, 2, 3",JPT,melaksanakan penyusunan kebijakan teknis dan rencana terpadu program pembangunan infrastruktur pekerjaan umum dan perumahan rakyat berdasarkan pendekatan pengembangan wilayah,Kompetensi JF Level 2 - 4,Kompetensi Level 6-9
Energi,Pembangunan dan Pengembangan Kilang Minyak,Bidang Energi dan Sumber Daya Mineral,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang energi dan sumber daya mineral",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Energi,Pembangunan dan Pengembangan Kilang Minyak,Bidang Industri Mineral dan Batu Bara (KemenBUMN),JPT,"menyelenggarakan penyusunan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, serta pemantauan, analisis, evaluasi dan pelaporan di bidang pengembangan usaha badan usaha milik negara bidang Industri Mineral dan Batubara, penyusunan inisiatif bisnis strategis, penguatan daya saing dan sinergi, penguatan kinerja, penciptaan pertumbuhan berkelanjutan, restrukturisasi badan usaha milik negara bidang Industri Mineral dan Batubara dan pendayagunaan portofolio perusahaan kepemilikan minoritas bidang Industri Mineral dan Batubara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kelistrikan,"Pembangkit Listrik 27.000 MW,Transmisi 19.000 KMS dan Gardu Induk 38.000 MVA",Bidang Energi dan Sumber Daya Mineral,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang energi dan sumber daya mineral",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kelistrikan,"Pembangkit Listrik 27.000 MW,Transmisi 19.000 KMS dan Gardu Induk 38.000 MVA",Bidang Pengembangan Infrastruktur Wilayah Nasional (PUPR),JPT,"Melaksanakan penyusunan kebijakan teknis dan rencana terpadu pembangunan infrastruktur pekerjaan umum dan perumahan rakyat, pelaksanaan koordinasi keterpaduan rencana dan sinkronisasi program, serta pemantauan, evaluasi, dan pelaporan pelaksanaan rencana terpadu pembangunan infrastruktur pekerjaan umum dan perumahan rakyat pada wilayah nasional berdasarkan pendekatan pengembangan wilayah",Kompetensi JF Level 2 - 4,Kompetensi Level 6-9
Kelautan,Pengamanan Pesisir 5 Perkotaan Pantura Jawa,Bidang Energi dan Sumber Daya Mineral,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang energi dan sumber daya mineral",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Kelautan,Pengamanan Pesisir 5 Perkotaan Pantura Jawa,Bidang Sungai dan Pantai (PUPR),JPT,"melaksanakan pembinaan pelaksanaan norma, standar, prosedur, dan kriteria, serta perencanaan, persiapan, dan pelaksanaan operasi dan pemeliharaan sungai, pantai, dan drainase utama perkotaan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,22 Waduk Multiguna,Bidang Irigasi dan Rawa (PUPR),JPT,"melaksanakan pembinaan pelaksanaan norma, standar, prosedur, dan kriteria, serta perencanaan, persiapan, dan pelaksanaan operasi dan pemeliharaan irigasi dan rawa.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,23 Waduk Multiguna,Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,24 Waduk Multiguna,Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,25 Waduk Multiguna,Bidang Energi dan Sumber Daya Mineral,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang energi dan sumber daya mineral",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,26 Waduk Multiguna,Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,"Jalan Trans pada 18 Pulau Tertinggal, Terluar, dan Terdepan",Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,"Jalan Trans pada 18 Pulau Tertinggal, Terluar, dan Terdepan",Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,"Jalan Trans pada 18 Pulau Tertinggal, Terluar, dan Terdepan",Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,"Jalan Trans pada 18 Pulau Tertinggal, Terluar, dan Terdepan","Bidang Pengembangan Infrastruktur Wilayah 1, 2, 3 (PUPR)",JPT,melaksanakan penyusunan kebijakan teknis dan rencana terpadu program pembangunan infrastruktur pekerjaan umum dan perumahan rakyat berdasarkan pendekatan pengembangan wilayah,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Trans Papua Merauke -Sorong,Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Trans Papua Merauke -Sorong,Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Trans Papua Merauke -Sorong,Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Jalan Trans Papua Merauke -Sorong,"Bidang Pengembangan Infrastruktur Wilayah 1, 2, 3 (PUPR)",JPT,melaksanakan penyusunan kebijakan teknis dan rencana terpadu program pembangunan infrastruktur pekerjaan umum dan perumahan rakyat berdasarkan pendekatan pengembangan wilayah,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
